Record_ID,Plant_ID,TS,PM2.5,SO2,NOx,Unit,"Lat,Lon",Status
E22246,PL-09,2026-01-16 14:20,71.2,17.5,8.3,Ug/M3,"14.3926,80.3412",maintenance
E22247,PL-16,2026-01-16 14:30,46.7,21.4,37.0,µg/m³,"14.3319,80.681",maintenance
E22248,PL-03,2026-01-16 14:40,46.8,22.8,43.9,mg/nm3,"12.8881,79.1437",maint
E22249,PL-16,2026-01-16 14:50,55.6,21.0,20.8,MG/NM3,"13.081,79.5368",Ok
E22250,PL-12,2026-01-16 15:00,-17.6,16.8,38.6,mg/Nm3,"14.2127,79.9859",MAINTENANCE
E22251,PL-10,2026-01-16 15:10,41.5,18.7,40.6,ug/m³,"13.6142,80.5391",Ok
E22252,PL-14,2026-01-16 15:20,35.7,24.2,35.8,ug/m3,"13.2085,80.7894", FAULT
E22253,PL-08,2026-01-16 15:30+05:30,22.5,21.0,10.8,mg/nm3,"13.6238,80.7484",ok
E22254,PL-09,2026-01-16 15:40,44.5,17.7,45.5,µg/m³,"12.5526,79.2789",Fault
E22255,PL-07,2026-01-16 15:50,58.1,20.2,27.8,mg/Nm3,"13.0378,80.2426",ok 
E22256,PL-05,2026-01-16 16:00,40.6,11.6,29.8,µg/m³,"14.069,80.5441",FAULT
E22257,PL-02,16-01-2026 16:10,47.1,11.3,25.2,UG/m3,"13.3617,81.4516",OK
E22258,PL-02,2026-01-16 16:20,38.2,30.0,22.6,Ug/M3,"12.5334,80.6592",Maint
E22259,PL-13,2026-01-16 16:30,23.7,8.8,45.6,ug/m³,"14.2623,80.6043", OK 
E22260,PL-16,2026-01-16 16:40,34.3,11.2,31.5,UG/m3,"13.5431,79.9344", maint 
E22261,PL-07,2026-01-16 16:50,-19.2,13.4,,mg/Nm3,"13.9141,81.1368", OK 
E22262,PL-02,2026-01-16 17:00,2.0,13.7,26.9,mg/nm3,"13.3268,79.7613", OK 
E22263,PL-12,2026-01-16 24:10,39.5,12.3,15.0,UG/M3,"13.7272,79.226",Fault
E22264,PL-18,2026-01-16 17:20,39.6,12.1,15.1,UG/m3,"12.6881,79.8738",ok
E22265,PL-08,2026-01-16 17:30,-32.32,16.5,31.5,ug/m³,"13.9654,79.6081",FAULT
E22266,PL-13,2026-01-16 17:40,26.6,13.2,31.0,µg/m³,"13.8516,79.0616",maintenance
E22267,PL-03,2026-01-16 17:50,15.0,13.0,19.7,mg/nm3,"13.4746,80.5534",MAINTENANCE
E22268,PL-13,2026-01-16 18:00,20.4,14.3,16.3,mg/nm3,"13.1732,81.4653",maintenance
E22269,PL-09,2026-01-16 18:10,48.8,16.7,28.9,ug/m3,"13.5051,80.3321",Maint
E22270,PL-19,2026-01-16 18:20,32.1,21.2,6.7,UG/m3,"13.339,79.4431",fault
E22271,PL-01,2026-01-16 18:30,44.1,7.8,17.9,µg/m³,"13.4293,79.3679", FAULT
E22272,PL-14,2026-01-16 18:40,26.7,20.4,25.8,ug/m³,"14.033,79.877",ok
E22273,PL-02,2026-01-16 18:50,8.3,9.8,12.0,UG/M3,"13.5105,80.8122",maintenance
E22274,PL-07,2026-01-16 19:00,36.8,18.2,21.3,mg/Nm3,"14.0036,79.497",Ok
E22275,PL-06,2026-01-16 19:10,43.4,11.3,27.5,Ug/M3,"14.1662,80.8886",fault
E22276,PL-06,2026-01-16 19:20,7.8,14.5,40.5,MG/NM3,"14.1812,81.4983",maintenance
E22277,PL-10,2026-01-16 19:30,46.5,18.7,36.6,µg/m³,"13.3493,81.4256",MAINT
E22278,PL-03,2026-01-16 24:50,54.7,,15.6,Ug/M3,"12.6048,80.5498",Maint
E22279,PL-12,2026-01-16 19:50,4.8,17.2,23.8,µg/m³,"13.4172,80.2019",OK
E22280,PL-13,2026-01-16 20:00,22.5,16.5,10.6,UG/M3,"13.9754,81.1618",ok
E22281,PL-05,2026-01-16 20:10,28.0,14.1,34.0,MG/NM3,"13.0219,79.0948", OK 
E22282,PL-15,16-01-2026 20:20,23.9,19.9,18.6,mg/nm3,"14.4866,80.2492", FAULT
E22283,PL-10,2026-01-16 20:30,34.0,21.2,42.6,mg/Nm3,"13.8371,80.6339",Fault
E22284,PL-11,16-01-2026 24:40,34.9,,23.5,mg/Nm3,"14.0525,80.4373",MAINT
E22285,PL-18,2026-01-16 20:50,34.7,14.9,22.9,ug/m3,"13.916,80.6424",ok 
E22286,PL-15,2026-01-16 21:00,13.5,10.5,18.7,mg/nm3,"13.2411,81.3926",Ok
E22287,PL-01,2026-01-16 21:10,,14.2,29.1,ug/m³,"14.243,81.1901",ok 
E22288,PL-07,2026-01-16 21:20,22.1,15.5,26.5,ug/m³,"12.6511,79.8386",ok 
E22289,PL-10,2026-01-16 24:10,44.3,12.6,35.4,UG/m3,"13.693,80.0829", OK 
E22290,PL-08,2026-01-16 21:40,46.1,17.1,28.5,ug/m3,"13.0955,80.2423", ok
E22291,PL-15,2026-01-16 21:50,35.8,24.3,32.0,UG/M3,"12.8369,79.2181",Maint
E22292,PL-16,2026-01-16 22:00,-74.9,19.3,30.5,µg/m³,"13.3657,81.0689",maint
E22293,PL-05,2026-01-16 22:10,63.1,17.8,35.0,ug/m³,"14.3204,80.5891",MAINT
E22294,PL-07,2026-01-16 22:20,48.5,19.5,30.7,ug/m3,"14.4411,79.8414", OK 
E22295,PL-18,2026-01-16 22:30,10.5,11.5,38.7,MG/NM3,"12.6339,79.0542",ok
E22296,PL-20,2026-01-16 22:40,46.0,14.7,41.7,mg/nm3,"13.0973,79.3829",Ok
E22297,PL-04,2026-01-16 22:50,48.0,19.0,45.4,ug/m3,"12.7872,79.7055",maintenance
E22298,PL-04,2026-01-16 23:00,82.2,23.6,61.4,UG/m3,"13.4236,80.9145", maint 
E22299,PL-06,2026-01-16 23:10,92.2,20.0,19.8,mg/nm3,"12.5849,80.8009",OK
E22300,PL-19,2026-01-16 23:20,52.7,19.0,29.3,µg/m³,"13.3493,79.3744",Fault
E22301,PL-08,2026-01-16 23:30,50.3,24.8,30.3,Ug/M3,"13.8515,81.139", OK 
E22302,PL-01,2026-01-16 23:40,53.5,21.2,53.3,µg/m³,"12.7397,80.7702", maint 
E22303,PL-10,2026-01-16 23:50,52.9,25.8,37.8,MG/NM3,"14.4441,79.2524", ok
E22304,PL-16,2026-01-17 00:00,54.2,28.6,-43.3,Ug/M3,"13.5217,79.4688", ok
E22305,PL-07,2026-01-17 00:10,86.9,28.3,45.8,ug/m3,"13.7848,79.5809",maint
E22306,PL-19,2026-01-17 00:20,83.4,30.8,54.1,UG/m3,"13.3817,79.2212", OK 
E22307,PL-16,2026-01-17 00:30,36.6,17.3,50.8,Ug/M3,"13.5767,79.1899",FAULT
E22308,PL-20,2026-01-17 00:40,79.4,29.9,57.0,mg/Nm3,"14.4476,80.7074",fault
E22309,PL-05,2026-01-17 00:50,82.5,27.1,55.5,MG/NM3,"12.8943,79.1025", FAULT
E22310,PL-17,2026-01-17 01:00,65.5,21.6,-65.1,mg/nm3,"13.2013,81.1815", FAULT
E22311,PL-19,2026-01-17 01:10,69.0,20.3,66.1,ug/m³,"13.914,81.499",Ok
E22312,PL-11,2026-01-17 01:20,83.3,33.9,38.8,UG/m3,"14.3915,79.2941",FAULT
E22313,PL-08,2026-01-17 01:30,109.0,20.8,42.1,Ug/M3,"14.1049,80.4723",ok 
E22314,PL-03,2026-01-17 01:40,73.7,21.1,60.1,ug/m³,"12.6417,81.0982",FAULT
E22315,PL-01,2026-01-17 01:50,74.7,26.5,46.2,UG/M3,"13.3641,79.943",OK
E22316,PL-09,2026-01-17 02:00,87.4,27.9,64.3,Ug/M3,"13.8369,80.9018",Fault
E22317,PL-14,2026-01-17 02:10,74.3,27.8,56.3,ug/m³,"14.1183,80.4421",MAINTENANCE
E22318,PL-06,2026-01-17 02:20,104.7,33.6,67.5,µg/m³,"12.9912,81.2678",FAULT
E22319,PL-02,2026-01-17 02:30,101.7,34.0,72.7,UG/M3,"12.6583,80.4047",ok 
E22320,PL-04,2026-01-17 02:40,85.4,32.0,55.4,UG/m3,"14.331,79.5926", ok
E22321,PL-11,2026-01-17 02:50,109.9,29.9,54.0,UG/m3,"13.9245,80.4007", ok
E22322,PL-09,2026-01-17 03:00,93.3,28.3,70.0,ug/m3,"13.4617,80.0732", OK 
E22323,PL-19,2026-01-17 03:10,95.0,30.0,-62.8,mg/nm3,"14.3639,79.1814",maintenance
E22324,PL-07,2026-01-17 03:20,114.8,30.0,71.2,Ug/M3,"13.6751,80.3626",maint
E22325,PL-17,2026-01-17 03:30,103.4,31.3,74.8,UG/M3,"13.4425,80.6443",MAINT
E22326,PL-14,2026-01-17 03:40,97.0,27.3,85.3,UG/M3,"13.6859,79.7802",maintenance
E22327,PL-05,2026-01-17 03:50,104.6,26.8,56.7,UG/m3,"13.8206,80.7703",MAINT
E22328,PL-12,2026-01-17 04:00 UTC,82.6,32.3,90.0,ug/m³,"12.7274,79.7434",maintenance
E22329,PL-12,2026-01-17 04:10,111.5,41.3,95.1,mg/nm3,"14.3313,79.015",Maint
E22330,PL-16,2026-01-17 04:20,126.2,35.1,76.7,ug/m³,"14.2101,79.4958",ok
E22331,PL-13,2026-01-17 04:30,129.4,28.2,72.6,µg/m³,"13.9027,80.5377",maintenance
E22332,PL-15,2026-01-17 04:40,94.1,31.8,76.5,ug/m3,"14.2397,79.0884",fault
E22333,PL-10,2026-01-17 04:50,112.0,43.6,58.8,mg/nm3,"12.67,80.741",maintenance
E22334,PL-06,2026-01-17 05:00,126.0,42.0,76.2,UG/m3,"13.9471,80.5797",MAINTENANCE
E22335,PL-09,2026-01-17 05:10,116.7,31.6,74.5,ug/m³,"13.2891,79.6311", FAULT
E22336,PL-04,2026-01-17 05:20,108.1,,70.0,UG/M3,"14.4205,81.1091",OK
E22337,PL-17,2026-01-17 05:30,90.5,31.9,68.5,ug/m3,"12.9231,79.914",ok
E22338,PL-17,2026-01-17 05:40,154.3,37.6,65.1,mg/Nm3,"13.4552,79.1743", FAULT
E22339,PL-08,2026-01-17 05:50,109.6,23.9,65.1,UG/m3,"12.9072,81.2527",ok
E22340,PL-01,2026-01-17 06:00,123.9,36.3,82.4,MG/NM3,"12.5338,79.0299",maint
E22341,PL-20,2026-01-17 06:10,152.4,35.0,94.4,ug/m³,"14.1804,80.9898",ok
E22342,PL-08,2026-01-17 06:20,97.6,29.9,75.7,mg/Nm3,"12.7124,80.1601",maintenance
E22343,PL-05,2026-01-17 06:30,124.2,,83.1,mg/nm3,"13.9742,79.0707",ok
E22344,PL-17,2026-01-17 06:40,26472.2,33.2,96.3,mg/nm3,"13.1005,81.0422",OK
E22345,PL-17,2026-01-17 06:50,113.1,33.3,106.1,µg/m³,"12.6187,80.7803",maintenance
E22346,PL-01,2026-01-17 07:00,112.7,31.9,89.9,mg/nm3,"13.0337,79.6723", FAULT
E22347,PL-12,2026-01-17 07:10+05:30,89.5,36.6,74.8,UG/M3,"12.9087,81.2305",Fault
E22348,PL-01,2026-01-17 07:20,127.3,30.8,78.3,Ug/M3,"13.7143,79.1581",fault
E22349,PL-09,2026-01-17 07:30,124.1,32.6,,MG/NM3,"12.9678,79.4622",OK
E22350,PL-18,2026-01-17 07:40,130.9,42.8,82.7,ug/m3,"14.0762,81.4897",MAINTENANCE
E22351,PL-06,2026-01-17 07:50,100.3,34.0,71.3,mg/Nm3,"13.8693,79.5305",fault
E22352,PL-02,2026-01-17 08:00,128.0,31.3,60.4,mg/Nm3,"13.8569,79.3977",fault
E22353,PL-07,2026-01-17 08:10,88.1,,69.8,ug/m3,"14.3217,79.331",FAULT
E22354,PL-04,2026-01-17 08:20,-101.2,32.5,,UG/M3,"13.284,80.5846",MAINTENANCE
E22355,PL-18,2026-01-17 08:30,87.7,39.3,72.5,µg/m³,"13.5183,80.4988", maint 
E22356,PL-20,17-01-2026 08:40,112.3,29.3,83.2,UG/m3,"14.0758,79.185",fault
E22357,PL-12,2026-01-17 08:50,102.7,37.2,89.5,UG/m3,"13.6984,79.6297",maintenance
E22358,PL-13,2026-01-17 09:00,122.5,34.3,90.8,ug/m³,"12.5896,79.7418", OK 
E22359,PL-18,2026-01-17 09:10,129.4,33.2,75.6,Ug/M3,"12.8897,80.3843",Fault
E22360,PL-13,2026-01-17 09:20,81.1,38.6,69.4,Ug/M3,"12.7424,80.4611", OK 
E22361,PL-10,2026-01-17 09:30,94.7,21.9,78.3,mg/nm3,"12.9096,80.0969",MAINT
E22362,PL-02,2026-01-17 09:40,90.4,,91.5,mg/Nm3,"14.4502,79.2603",ok
E22363,PL-20,2026-01-17 09:50,,36.5,83.1,UG/m3,"12.67,79.5272", FAULT
E22364,PL-03,2026-01-17 10:00,91.9,27.1,57.5,µg/m³,"13.0221,79.1733",maint
E22365,PL-08,2026-01-17 10:10,87.2,19.7,74.1,ug/m3,"13.3987,81.4546",Ok
E22366,PL-05,17-01-2026 24:20,81.1,30.4,62.7,µg/m³,, ok
E22367,PL-13,2026-01-17 10:30,108.2,33.2,57.8,UG/M3,"14.42,80.8263", ok
E22368,PL-10,2026-01-17 10:40,88.3,18.9,55.3,UG/M3,"12.7922,79.6362",MAINT
E22369,PL-13,2026-01-17 10:50,87.5,31.5,70.6,mg/nm3,"12.6416,80.7076",fault
E22370,PL-20,2026-01-17 11:00,60.9,,59.8,UG/m3,"12.8342,81.345",maint
E22371,PL-07,2026-01-17 11:10,71.3,35.1,46.0,mg/Nm3,"13.3081,79.7819",fault
E22372,PL-16,2026-01-17 11:20,95.3,27.4,65.8,ug/m3,"13.9408,80.7677",maintenance
E22373,PL-15,2026-01-17 11:30,77.7,30.6,-61.8,µg/m³,"13.6641,80.3349",MAINTENANCE
E22374,PL-11,2026-01-17 11:40,111.5,29.0,57.2,UG/M3,"410.67284735370606,79.2283",maint
E22375,PL-03,2026-01-17 11:50,92.7,16.4,57.1,Ug/M3,"13.4556,80.6961", OK 
E22376,PL-11,2026-01-17 12:00,73.8,22.5,44.6,ug/m³,"13.279,79.9126", maint 
E22377,PL-14,2026-01-17 12:10,1.3,21.3,44.9,µg/m³,"12.6579,79.2257", FAULT
E22378,PL-20,2026-01-17 12:20 UTC,68.5,27.9,42.7,ug/m3,"14.4466,80.1992",Maint
E22379,PL-07,17-01-2026 12:30,61.9,31.8,53.2,UG/M3,"14.3053,80.9061",ok
E22380,PL-01,2026-01-17 12:40,64.8,25.3,34.8,ug/m³,"12.5391,81.3469",Maint
E22381,PL-11,2026-01-17 12:50,53.0,20.4,40.7,UG/m3,"13.786,79.4363",OK
E22382,PL-09,2026-01-17 13:00,69.5,20.3,40.1,mg/nm3,"13.8795,79.8842", OK 
E22383,PL-07,2026-01-17 13:10,78.4,,40.6,Ug/M3,"14.0759,80.8406",Fault
E22384,PL-01,2026-01-17 13:20,61.9,25.7,43.3,ug/m³,"12.6527,79.1539",ok
E22385,PL-09,2026-01-17 13:30,91.3,18.5,-36.6,UG/m3,"13.5916,80.8213",MAINTENANCE
E22386,PL-05,2026-01-17 13:40,57.0,35.5,19.5,ug/m³,"13.4207,80.8225", maint 
E22387,PL-05,2026-01-17 13:50,38.8,17.4,41.9,MG/NM3,"12.8444,80.1237", ok
E22388,PL-20,2026-01-17 14:00,36.3,29.7,38.2,UG/m3,"13.5665,79.0585",fault
E22389,PL-04,2026-01-17 14:10,39.6,16.9,48.7,ug/m3,"14.0159,80.1221", OK 
E22390,PL-03,2026-01-17 14:20,67.2,8.8,50.0,mg/nm3,"14.271,80.8052",OK
E22391,PL-01,2026-01-17 14:30,41.4,24.0,29.7,Ug/M3,"14.1503,80.1206",fault
E22392,PL-06,17-01-2026 14:40,37.1,18.1,30.8,mg/nm3,"13.5498,79.5463",fault
E22393,PL-09,2026-01-17 14:50,-26.5,16.7,9.6,MG/NM3,"13.5245,79.3321", maint 
E22394,PL-05,2026-01-17 15:00,27.1,8.5,25.2,UG/m3,"13.8695,79.9134", ok
E22395,PL-15,2026-01-17 15:10,6.7,21.9,17.4,µg/m³,"14.3222,79.3795",Fault
E22396,PL-10,2026-01-17 15:20,30.7,,-42.3,UG/m3,"12.7374,79.9135",MAINTENANCE
E22397,PL-13,17-01-2026 15:30,49.7,13.0,21.5,MG/NM3,"13.959,80.3328",MAINT
E22398,PL-01,2026-01-17 15:40,4.9,19.0,10.6,ug/m3,"13.6377,80.2956",Fault
E22399,PL-15,2026-01-17 15:50,55.4,19.7,50.0,mg/Nm3,"14.2542,79.087",ok
E22400,PL-13,2026-01-17 24:30,32.8,10.6,15.3,MG/NM3,"12.7697,80.9756",Maint
E22401,PL-11,2026-01-17 16:10,56.4,13.6,24.3,Ug/M3,"13.5068,81.4838", ok
E22402,PL-06,17-01-2026 24:20,44.4,18.0,24.4,MG/NM3,"13.9563,81.2339",maintenance
E22403,PL-10,2026-01-17 16:30,36.2,17.7,,UG/M3,"14.2226,79.8652",MAINTENANCE
E22404,PL-11,2026-01-17 16:40,40.9,14.0,-22.3,UG/m3,"13.7736,80.4933",OK
E22405,PL-18,2026-01-17 16:50,57.7,,7.7,MG/NM3,"13.0938,79.4228",fault
E22406,PL-18,2026-01-17 17:00,3.9,10.1,27.5,UG/m3,"13.361,79.3534",ok
E22407,PL-13,17-01-2026 24:10+05:30,0.0,5.5,0.0,MG/NM3,"14.2052,79.5115",MAINT
E22408,PL-08,2026-01-17 17:20,25.1,10.3,26.6,UG/m3,"12.7265,79.0343",Ok
E22409,PL-15,17-01-2026 17:30,42.6,3.4,36.8,UG/m3,"13.7057,79.0249",Ok
E22410,PL-19,2026-01-17 17:40,22.8,14.6,19.6,mg/nm3,"13.7795,79.2472",maintenance
E22411,PL-02,2026-01-17 17:50,20.2,26.0,29.9,ug/m³,"14.4996,80.3264",Ok
E22412,PL-20,2026-01-17 18:00,27.6,11.9,22.1,MG/NM3,"13.9896,80.6231", FAULT
E22413,PL-11,2026-01-17 18:10,9.6,12.7,-36.06,MG/NM3,"14.4927,79.9965",Maint
E22414,PL-12,17-01-2026 24:20,14.5,14.0,23.2,µg/m³,"13.9905,79.3232", ok
E22415,PL-06,2026-01-17 18:30,7.4,15.9,,µg/m³,"14.2322,79.707", ok
E22416,PL-05,2026-01-17 18:40,30.0,6.1,9.0,µg/m³,"12.9839,80.725",maint
E22417,PL-13,17-01-2026 18:50,42.6,17.9,20.6,ug/m3,"13.2861,79.0807",OK
E22418,PL-19,2026-01-17 19:00,7.4,11.2,15.6,mg/nm3,"12.9869,79.3101",fault
E22419,PL-14,2026-01-17 19:10,54.5,23.8,24.9,ug/m³,"12.9659,81.2613",MAINTENANCE
E22420,PL-10,2026-01-17 19:20,0.0,14.9,20.0,Ug/M3,"13.0738,80.9767",Maint
E22421,PL-02,2026-01-17 19:30,16.9,17.6,43.7,UG/M3,"12.9301,80.8959",FAULT
E22422,PL-19,2026-01-17 19:40,0.0,10.2,29.7,ug/m3,"14.0116,80.6883",Maint
E22423,PL-03,17-01-2026 19:50,,19.7,24.7,ug/m³,"13.4578,79.6602", maint 
E22424,PL-08,2026-01-17 20:00,28.8,15.8,26.0,MG/NM3,"14.0336,79.2611",fault
E22425,PL-17,2026-01-17 20:10,24.9,8.9,17.5,ug/m³,"12.5891,80.5992", FAULT
E22426,PL-04,2026-01-17 20:20,39.6,13.7,5.9,UG/M3,"14.2411,79.6616",fault
E22427,PL-04,2026-01-17 20:30,14.1,17.1,17.1,UG/m3,"13.3664,80.9353",maintenance
E22428,PL-07,2026-01-17 20:40,28.7,13.0,22.8,mg/nm3,"14.1576,80.002",fault
E22429,PL-02,2026-01-17 20:50,24.2,17.9,10.9,µg/m³,"13.2722,81.2823",Maint
E22430,PL-12,2026-01-17 21:00,42.7,21.7,22.6,UG/m3,"13.6587,81.1914", OK 
E22431,PL-14,2026-01-17 21:10 UTC,42.3,21.7,30.4,mg/nm3,"14.0338,79.4598",fault
E22432,PL-03,2026-01-17 21:20,25.8,24.6,29.3,UG/M3,"14.0809,81.1591", ok
E22433,PL-06,2026-01-17 21:30,53.7,31.5,21.1,UG/M3,"12.9362,80.8485",MAINTENANCE
E22434,PL-11,2026-01-17 21:40 UTC,35.6,14.8,16.2,mg/nm3,"12.6518,79.8629",maintenance
E22435,PL-07,17-01-2026 21:50,25.3,18.9,30.5,mg/Nm3,"12.8509,80.7095",MAINTENANCE
E22436,PL-08,2026-01-17 22:00,31.4,23.4,49.7,µg/m³,"12.6159,81.0169", FAULT
E22437,PL-18,2026-01-17 22:10,76.1,13.0,,UG/M3,"13.048,79.8292", maint 
E22438,PL-06,2026-01-17 22:20,45.9,19.5,23.0,UG/M3,"12.8247,79.8515",MAINT
E22439,PL-16,2026-01-17 22:30,30.0,27.4,34.1,ug/m³,"13.3337,80.5182",maint
E22440,PL-05,2026-01-17 22:40,41.6,24.1,38.7,mg/nm3,"14.1283,80.3097",MAINTENANCE
E22441,PL-17,2026-01-17 22:50,47.5,17.4,33.4,mg/Nm3,"13.0081,80.7546",maint
E22442,PL-02,2026-01-17 23:00,43.8,20.6,25.5,µg/m³,"12.5277,79.2679",maint
E22443,PL-20,2026-01-17 23:10+05:30,56.9,23.9,49.3,MG/NM3,"13.1832,80.3396", FAULT
E22444,PL-07,2026-01-17 23:20,60.5,21.1,49.9,UG/M3,"12.6826,80.0282",maint
E22445,PL-04,2026-01-17 23:30,69.7,24.0,20.9,Ug/M3,"12.8497,80.1185", OK 
E22446,PL-20,2026-01-17 23:40,80.2,21.5,45.2,UG/m3,"12.7531,79.6883",Fault
E22447,PL-16,2026-01-17 23:50,57.3,32.5,45.9,mg/Nm3,"14.0337,79.4483", maint 
E22448,PL-14,2026-01-18 00:00,53.0,27.0,-49.7,MG/NM3,"12.5343,79.3632",Ok
E22449,PL-11,2026-01-18 00:10,66.7,21.2,52.7,mg/Nm3,"14.4092,79.9394",fault
E22450,PL-03,2026-01-18 00:20,69.3,21.2,42.4,ug/m3,"13.4202,79.489", FAULT
E22451,PL-05,2026-01-18 00:30,63.7,,48.5,ug/m³,"14.4348,80.5303",maintenance
E22452,PL-02,18-01-2026 00:40,97.1,29.7,40.4,ug/m3,"14.2186,79.8216",OK
E22453,PL-06,2026-01-18 00:50,37.0,30.1,54.7,Ug/M3,"13.3427,79.4726",Ok
E22454,PL-10,2026-01-18 01:00,4.6,29.9,55.5,MG/NM3,"13.011,81.1859",ok
E22455,PL-17,2026-01-18 01:10,78.8,20.6,70.0,mg/Nm3,"13.7658,80.9011",ok
E22456,PL-14,18-01-2026 24:20,86.9,,50.0,mg/Nm3,"13.024,80.5601",ok 
E22457,PL-01,18-01-2026 01:30,92.5,28.2,53.8,ug/m³,"13.7577,80.6055", OK 
E22458,PL-10,2026-01-18 01:40,82.2,25.8,54.6,µg/m³,"14.3343,80.5465",FAULT
E22459,PL-15,18-01-2026 24:50,,23.0,54.5,UG/m3,"13.9839,81.1073", ok
E22460,PL-18,2026-01-18 02:00,66.3,31.7,74.9,Ug/M3,"13.2748,80.2528",ok 
E22461,PL-15,2026-01-18 02:10 UTC,96.1,25.5,55.3,MG/NM3,"13.0935,81.0101",ok
E22462,PL-11,2026-01-18 02:20,101.6,,72.6,MG/NM3,"13.7626,80.9435",fault
E22463,PL-11,2026-01-18 02:30,86.4,33.1,52.6,µg/m³,"13.6292,79.17",FAULT
E22464,PL-03,2026-01-18 02:40,-80.0,36.3,63.8,µg/m³,"13.2827,80.6245",maintenance
E22465,PL-15,2026-01-18 02:50,80.9,28.7,69.0,mg/Nm3,"13.9533,79.4034",Ok
E22466,PL-05,18-01-2026 03:00,79.6,38.5,59.8,mg/Nm3,"13.046,80.4678",MAINT
E22467,PL-13,2026-01-18 03:10,102.2,28.3,-95.9,UG/m3,"14.3107,79.1973",OK
E22468,PL-14,2026-01-18 03:20,97.4,30.8,,UG/M3,"13.0339,81.0736",ok
E22469,PL-12,2026-01-18 24:50,117.8,34.9,61.6,MG/NM3,"13.5698,81.0133",MAINT
E22470,PL-18,2026-01-18 03:40,112.1,37.3,69.3,mg/Nm3,"13.3889,79.5814", FAULT
E22471,PL-12,2026-01-18 03:50,109.5,32.1,70.5,ug/m3,"13.2807,80.3369",maint
E22472,PL-11,2026-01-18 04:00,136.6,34.1,65.8,µg/m³,"13.8288,79.424", OK 
E22473,PL-17,2026-01-18 04:10,130.5,33.7,81.1,ug/m3,"13.2441,79.9682",maintenance
E22474,PL-15,2026-01-18 04:20,123.5,36.7,73.2,UG/M3,"14.494,81.1264",maintenance
E22475,PL-06,2026-01-18 04:30,130.3,33.9,79.4,ug/m3,"13.1213,80.6872",MAINTENANCE
E22476,PL-11,2026-01-18 04:40,96.4,41.0,83.7,Ug/M3,"13.6147,81.0566", FAULT
E22477,PL-14,2026-01-18 04:50,111.3,39.0,84.4,UG/M3,"13.7924,80.3683", OK 
E22478,PL-06,18-01-2026 05:00,134.2,32.0,82.3,ug/m³,"13.1605,80.8405",MAINTENANCE
E22479,PL-15,2026-01-18 05:10,96.3,41.5,84.1,MG/NM3,"13.0381,79.9603", OK 
E22480,PL-05,2026-01-18 05:20,112.2,41.1,60.5,UG/m3,"13.7661,79.2553", ok
E22481,PL-02,2026-01-18 05:30,127.8,36.3,94.7,ug/m3,"13.5003,79.6097",MAINT
E22482,PL-10,2026-01-18 05:40,133.0,33.3,96.6,UG/m3,"12.5494,81.379", FAULT
E22483,PL-10,18-01-2026 05:50,130.4,37.1,74.1,mg/Nm3,"13.6114,79.831",maint
E22484,PL-02,2026-01-18 06:00,97.9,27.7,,UG/M3,"13.6297,79.9595",maintenance
E22485,PL-13,2026-01-18 06:10,135.2,,85.7,mg/Nm3,"13.8766,80.8076",MAINTENANCE
E22486,PL-19,2026-01-18 06:20,117.4,,,MG/NM3,"13.1131,79.8179",maintenance
E22487,PL-05,2026-01-18 06:30,129.4,36.0,82.8,UG/M3,"12.5507,79.1071",OK
E22488,PL-03,2026-01-18 24:00,127.0,33.3,73.3,UG/m3,"14.0279,81.1478",Maint
E22489,PL-09,2026-01-18 06:50,119.6,44.2,68.6,mg/nm3,"14.1631,79.8052",Fault
E22490,PL-01,2026-01-18 07:00,114.7,37.3,90.1,UG/M3,"13.3486,80.5638",FAULT
E22491,PL-16,2026-01-18 07:10,-116.7,42.8,88.9,UG/m3,"14.3682,79.4091",MAINTENANCE
E22492,PL-19,2026-01-18 07:20,94.5,29.5,-69.2,ug/m³,"12.8989,81.1008",Maint
E22493,PL-12,2026-01-18 07:30,152.3,31.0,76.1,µg/m³,"14.0056,80.836", ok
E22494,PL-10,18-01-2026 07:40,114.2,34.2,62.9,mg/nm3,"12.6874,79.0595",fault
E22495,PL-01,2026-01-18 07:50,113.5,33.7,90.6,ug/m3,"13.3814,81.1619",ok 
E22496,PL-01,2026-01-18 08:00,138.9,509.4,67.3,UG/m3,"13.3503,79.7073",FAULT
E22497,PL-18,2026-01-18 08:10,100.4,28.7,76.1,Ug/M3,"13.7307,80.2054",maint
E22498,PL-03,18-01-2026 24:20,87.3,26.3,78.8,ug/m³,"13.7476,81.0286",maintenance
E22499,PL-03,2026-01-18 08:30,2.3,37.3,76.7,mg/Nm3,"13.2687,80.5387",Ok
E22500,PL-13,2026-01-18 08:40,105.0,32.7,,mg/Nm3,,ok 
E22501,PL-19,2026-01-18 08:50,126.7,33.8,64.4,UG/m3,"13.5262,79.9381",Maint
E22502,PL-03,2026-01-18 09:00,87.2,,76.5,ug/m3,"13.4186,80.8609",fault
E22503,PL-09,2026-01-18 09:10,112.9,38.3,71.9,MG/NM3,"14.0354,79.799",ok 
E22504,PL-17,2026-01-18 09:20,,34.3,67.3,MG/NM3,"12.7784,79.2111",maint
E22505,PL-12,2026-01-18 09:30,115.9,34.1,78.9,µg/m³,"14.1668,80.0366", FAULT
E22506,PL-10,2026-01-18 09:40,106.6,33.7,62.7,UG/M3,"13.2864,81.4222",Ok
