Record_ID,Plant_ID,Stack_ID,Flow_Rate_m3_hr,TS,PM2.5,SO2,NOx,Unit,Status,Lat_Lon,Source_Type,PM25_Filled,SO2_Filled,NOx_Filled,Exceedance_Flag
E03630,LOC-BLR-01,A-01,0.0,2025-01-04 18:30:00,171.76666666666665,14.8,77.7,ug/m3,OK,"12.9711,77.5949",Ambient,True,False,False,EXCEEDANCE
E03631,PL-01,S-01,1176.9,2025-01-04 18:45:00,172.65,150.49,40.88,ug/m3,OK,"13.0826,80.2707",Stack,False,False,False,EXCEEDANCE
E03632,PL-01,S-02,2936.9,2025-01-04 18:45:00,93.16,101.94,2.35,ug/m3,MAINT,"13.0825,80.2712",Stack,False,False,False,OK
E03633,PL-02,S-01,3998.7,2025-01-04 18:45:00,152.76,116.19,249.14,ug/m3,MAINT,"19.0756,72.8767",Stack,False,False,False,EXCEEDANCE
E03634,PL-03,S-01,1426.6,2025-01-04 18:45:00,122.55,60.09,75.64,ug/m3,MAINT,"12.9707,77.5953",Stack,False,False,False,OK
E03635,PL-03,S-02,3322.1,2025-01-04 18:45:00,134.1,275.7,43.6,ug/m3,FAULT,"12.9728,77.5943",Stack,False,False,False,EXCEEDANCE
E03636,PL-03,S-03,3769.1,2025-01-04 18:45:00,95.64,99.36333333333333,2.48,ug/m3,FAULT,"12.9725,77.5942",Stack,False,True,False,OK
E03637,LOC-DEL-01,A-01,0.0,2025-01-04 18:45:00,104.275,38.8,148.0,ug/m3,OK,"28.6143,77.2093",Ambient,True,False,False,EXCEEDANCE
E03638,LOC-DEL-02,A-02,,2025-01-04 18:45:00,32.32,194.55,158.38,ug/m3,MAINT,"28.6208,77.215",Ambient,False,False,False,EXCEEDANCE
E03639,LOC-MUM-01,A-01,,2025-01-04 18:45:00,114.12,121.37,104.51,ug/m3,MAINT,"19.0756,72.8776",Ambient,False,False,False,EXCEEDANCE
E03640,LOC-BLR-01,A-01,,2025-01-04 18:45:00,230.9,110.7,179.9,ug/m3,OK,"12.9709,77.5948",Ambient,False,False,False,EXCEEDANCE
E03641,PL-01,S-01,4377.1,2025-01-04 19:00:00,273.8,105.59,134.22,ug/m3,OK,"13.0834,80.2712",Stack,False,False,False,EXCEEDANCE
E03642,,,,,,,,ug/m3,GAP_FILLED,,Unknown,False,False,False,OK
E03643,PL-02,S-01,4679.3,2025-01-04 19:00:00,156.76,110.76,81.71,ug/m3,MAINT,"19.0764,72.8782",Stack,False,False,False,EXCEEDANCE
E03644,PL-03,S-01,4954.8,2025-01-04 19:00:00,164.82,109.73,132.0,ug/m3,MAINT,"12.9708,77.5951",Stack,False,False,False,EXCEEDANCE
E03645,PL-03,S-02,4879.4,2025-01-04 19:00:00,158.6,91.6,187.5,ug/m3,OK,"12.9727,77.5953",Stack,False,False,False,EXCEEDANCE
E03646,PL-03,S-03,3226.3,2025-01-04 19:00:00,109.31,139.21,47.03,ug/m3,MAINT,"12.9723,77.5945",Stack,False,False,False,OK
E03647,LOC-DEL-01,A-01,0.0,2025-01-04 19:00:00,132.5,147.3,29.9,ug/m3,MAINT,"28.6133,77.2098",Ambient,False,False,False,EXCEEDANCE
E03648,LOC-DEL-02,A-02,0.0,2025-01-04 19:00:00,164.65,275.66,113.94,ug/m3,FAULT,"28.6208,77.2144",Ambient,False,False,False,EXCEEDANCE
E03649,LOC-MUM-01,A-01,,2025-01-04 19:00:00,127.06,87.35,87.55,ug/m3,MAINT,"19.0755,72.8777",Ambient,False,False,False,EXCEEDANCE
E03650,LOC-BLR-01,A-01,,2025-01-04 19:00:00,34.7,153.2,189.2,ug/m3,FAULT,"12.972,77.595",Ambient,False,False,False,EXCEEDANCE
E03651,PL-01,S-01,1970.2,2025-01-04 19:15:00,136.08,92.84,141.27,ug/m3,FAULT,"13.0818,80.2713",Stack,False,False,False,OK
E03652,PL-01,S-02,1708.6,2025-01-04 19:15:00,171.33,186.63,69.59,ug/m3,MAINT,"13.083,80.2715",Stack,False,False,False,EXCEEDANCE
E03653,PL-02,S-01,3118.1,2025-01-04 19:15:00,76.86,218.86,142.28500000000003,ug/m3,FAULT,"19.0752,72.8783",Stack,False,False,True,EXCEEDANCE
E03654,PL-03,S-01,4479.2,2025-01-04 19:15:00,12.91,123.91,171.55,ug/m3,OK,"12.9726,77.5946",Stack,False,False,False,OK
E03655,,,,,,,,ug/m3,GAP_FILLED,,Unknown,False,False,False,OK
E03656,PL-03,S-03,4352.1,2025-01-04 19:15:00,273.8,171.49,69.6,ug/m3,MAINT,"12.9709,77.5955",Stack,False,False,False,EXCEEDANCE
E03657,LOC-DEL-01,A-01,,2025-01-04 19:15:00,87.4,219.9,168.9,ug/m3,OK,"28.6137,77.2094",Ambient,False,False,False,EXCEEDANCE
E03658,LOC-DEL-02,A-02,,2025-01-04 19:15:00,71.62,275.7,79.19,ug/m3,MAINT,"28.6192,77.2143",Ambient,False,False,False,EXCEEDANCE
E03659,LOC-MUM-01,A-01,0.0,2025-01-04 19:15:00,99.22,61.18,110.29,ug/m3,FAULT,"19.0763,72.8771",Ambient,False,False,False,EXCEEDANCE
E03660,LOC-BLR-01,A-01,0.0,2025-01-04 19:15:00,107.8,138.9,52.1,ug/m3,FAULT,"12.9712,77.5938",Ambient,False,False,False,EXCEEDANCE
E03661,PL-01,S-01,4988.0,2025-01-04 19:30:00,150.2,1.47,1.96,ug/m3,OK,"13.082,80.2702",Stack,False,False,False,EXCEEDANCE
E03662,PL-01,S-02,2121.2,2025-01-04 19:30:00,273.8,275.7,267.0,ug/m3,OK,"13.0827,80.2715",Stack,False,False,False,EXCEEDANCE
E03663,PL-02,S-01,4907.2,2025-01-04 19:30:00,273.8,14.76,267.0,ug/m3,MAINT,"19.0759,72.877",Stack,False,False,False,EXCEEDANCE
E03664,PL-03,S-01,1578.0,2025-01-04 19:30:00,111.73,70.09,267.0,ug/m3,MAINT,"12.9722,77.5936",Stack,False,False,False,OK
E03665,PL-03,S-02,4919.9,2025-01-04 19:30:00,100.5,81.9,215.3,ug/m3,OK,"12.9718,77.5957",Stack,False,False,False,OK
E03666,PL-03,S-03,3510.7,2025-01-04 19:30:00,125.54,35.94,52.28,ug/m3,FAULT,"12.9712,77.5945",Stack,False,False,False,OK
E03667,LOC-DEL-01,A-01,0.0,2025-01-04 19:30:00,27.3,56.6,126.5,ug/m3,FAULT,"28.6129,77.2098",Ambient,False,False,False,EXCEEDANCE
E03668,LOC-DEL-02,A-02,0.0,2025-01-04 19:30:00,184.425,189.39,187.78,ug/m3,OK,"28.6205,77.216",Ambient,True,False,False,EXCEEDANCE
E03669,LOC-MUM-01,A-01,,2025-01-04 19:30:00,273.43,1.08,189.02,ug/m3,OK,"19.0756,72.8786",Ambient,False,False,False,EXCEEDANCE
E03670,LOC-BLR-01,A-01,0.0,2025-01-04 19:30:00,171.8,85.8,97.0,ug/m3,MAINT,"12.971,77.5951",Ambient,False,False,False,EXCEEDANCE
E03671,PL-01,S-01,2993.6,2025-01-04 19:45:00,233.24,227.45,110.29,ug/m3,FAULT,"13.083,80.2703",Stack,False,False,False,EXCEEDANCE
E03672,PL-01,S-02,1655.9,2025-01-04 19:45:00,273.8,275.7,267.0,ug/m3,FAULT,"13.084,80.2715",Stack,False,False,False,EXCEEDANCE
E03673,PL-02,S-01,4274.4,2025-01-04 19:45:00,,40.67,2.86,ug/m3,FAULT,"19.0765,72.8773",Stack,False,False,False,OK
E03674,PL-03,S-01,1767.6,2025-01-04 19:45:00,273.8,275.7,267.0,ug/m3,MAINT,"12.9712,77.5943",Stack,False,False,False,EXCEEDANCE
E03675,PL-03,S-02,2192.3,2025-01-04 19:45:00,176.7,169.8,120.6,ug/m3,FAULT,"12.9719,77.5941",Stack,False,False,False,EXCEEDANCE
E03676,PL-03,S-03,4119.6,2025-01-04 19:45:00,72.48,105.35,158.32,ug/m3,OK,"12.9716,77.5939",Stack,False,False,False,OK
E03677,LOC-DEL-01,A-01,,2025-01-04 19:45:00,95.5,96.5,67.5,ug/m3,OK,"28.6139,77.2083",Ambient,False,False,False,EXCEEDANCE
E03678,LOC-DEL-02,A-02,,2025-01-04 19:45:00,273.8,275.7,267.0,ug/m3,FAULT,"28.62,77.216",Ambient,False,False,False,EXCEEDANCE
E03679,,,,,,,,ug/m3,GAP_FILLED,,Unknown,False,False,False,OK
E03680,LOC-BLR-01,A-01,0.0,2025-01-04 19:45:00,0.3,148.7,125.1,ug/m3,FAULT,"12.9713,77.5943",Ambient,False,False,False,EXCEEDANCE
E03681,PL-01,S-01,2902.0,2025-01-04 20:00:00,111.27,90.29666666666667,106.37,ug/m3,OK,"13.0819,80.2707",Stack,False,True,False,OK
E03682,PL-01,S-02,1050.0,2025-01-04 20:00:00,74.08,111.53,99.8,ug/m3,FAULT,"13.083,80.2712",Stack,False,False,False,OK
E03683,PL-02,S-01,2906.8,2025-01-04 20:00:00,273.8,2381.43,267.0,ug/m3,FAULT,"19.0755,72.8783",Stack,False,False,False,EXCEEDANCE
E03684,PL-03,S-01,4157.0,2025-01-04 20:00:00,59.82,100.73,94.91,ug/m3,MAINT,"12.9722,77.5948",Stack,False,False,False,OK
E03685,PL-03,S-02,3032.9,2025-01-04 20:00:00,112.4,230.0,248.6,ug/m3,MAINT,"12.9725,77.5951",Stack,False,False,False,EXCEEDANCE
E03686,PL-03,S-03,3685.1,2025-01-04 20:00:00,217.23,2.48,2.48,ug/m3,OK,"12.9709,77.5946",Stack,False,False,False,EXCEEDANCE
E03687,LOC-DEL-01,A-01,,2025-01-04 20:00:00,67.0,133.36666666666667,192.7,ug/m3,MAINT,"28.614,77.2095",Ambient,False,True,False,EXCEEDANCE
E03688,LOC-DEL-02,A-02,,2025-01-04 20:00:00,15.15,192.63,105.45,ug/m3,MAINT,"28.6207,77.2142",Ambient,False,False,False,EXCEEDANCE
E03689,LOC-MUM-01,A-01,,2025-01-04 20:00:00,0.59,136.67,210.78,ug/m3,FAULT,"19.0766,72.8783",Ambient,False,False,False,EXCEEDANCE
E03690,LOC-BLR-01,A-01,0.0,2025-01-04 20:00:00,105.3,115.3,0.8,ug/m3,OK,"12.9719,77.5952",Ambient,False,False,False,EXCEEDANCE
E03691,PL-01,S-01,4933.1,2025-01-04 20:15:00,98.53,134.71,232.45,ug/m3,OK,"13.0833,80.2712",Stack,False,False,False,OK
E03692,PL-01,S-02,4482.1,2025-01-04 20:15:00,103.88,67.65,232.21666666666667,ug/m3,FAULT,"13.0839,80.2719",Stack,False,False,True,OK
E03693,PL-02,S-01,3141.8,2025-01-04 20:15:00,199.51727272727274,86.76,143.24,ug/m3,OK,"19.0751,72.8786",Stack,True,False,False,EXCEEDANCE
E03694,PL-03,S-01,3365.4,2025-01-04 20:15:00,76.64,37.36,178.73,ug/m3,FAULT,"12.9711,77.595",Stack,False,False,False,OK
E03695,PL-03,S-02,3436.4,2025-01-04 20:15:00,120.0,86.8,41.9,ug/m3,MAINT,"12.9717,77.5959",Stack,False,False,False,OK
E03696,,,,,,,,ug/m3,GAP_FILLED,,Unknown,False,False,False,OK
E03697,LOC-DEL-01,A-01,,2025-01-04 20:15:00,0.4,152.1,100.6,ug/m3,FAULT,"28.6147,77.2089",Ambient,False,False,False,EXCEEDANCE
E03698,LOC-DEL-02,A-02,,2025-01-04 20:15:00,46.16,57.88,128.69,ug/m3,MAINT,"28.6196,77.216",Ambient,False,False,False,EXCEEDANCE
E03699,LOC-MUM-01,A-01,,2025-01-04 20:15:00,170.88,103.92,22.45,ug/m3,OK,"19.0753,72.878",Ambient,False,False,False,EXCEEDANCE
E03700,LOC-BLR-01,A-01,,2025-01-04 20:15:00,236.8,119.1,105.5,ug/m3,FAULT,"12.9715,77.5943",Ambient,False,False,False,EXCEEDANCE
E03701,PL-01,S-01,1214.5,2025-01-04 20:30:00,57.06,218.92,149.9,ug/m3,OK,"13.0827,80.2705",Stack,False,False,False,EXCEEDANCE
E03702,PL-01,S-02,3972.5,2025-01-04 20:30:00,71.84,149.8,69.29,ug/m3,MAINT,"13.0838,80.2703",Stack,False,False,False,OK
E03703,PL-02,S-01,2533.4,2025-01-04 20:30:00,92.86,69.43,96.86,ug/m3,FAULT,"19.076,72.8775",Stack,False,False,False,OK
E03704,PL-03,S-01,2673.7,2025-01-04 20:30:00,167.73,208.73,116.85,ug/m3,OK,"12.9715,77.5936",Stack,False,False,True,EXCEEDANCE
E03705,,,,,,,,ug/m3,GAP_FILLED,,Unknown,False,False,False,OK
E03706,PL-03,S-03,3516.9,2025-01-04 20:30:00,81.49,119.7,78.91,ug/m3,MAINT,"12.9717,77.5944",Stack,False,False,False,OK
E03707,LOC-DEL-01,A-01,0.0,2025-01-04 20:30:00,273.8,207.1,136.1,ug/m3,OK,"28.6145,77.2089",Ambient,False,False,False,EXCEEDANCE
E03708,LOC-DEL-02,A-02,,2025-01-04 20:30:00,273.8,275.7,267.0,ug/m3,OK,"28.6193,77.2147",Ambient,False,False,False,EXCEEDANCE
E03709,,,,,,,,ug/m3,GAP_FILLED,,Unknown,False,False,False,OK
E03710,LOC-BLR-01,A-01,0.0,2025-01-04 20:30:00,123.2,140.3,129.8,ug/m3,FAULT,"12.9722,77.595",Ambient,False,False,False,EXCEEDANCE
E03711,PL-01,S-01,4218.2,2025-01-04 20:45:00,273.8,275.7,267.0,ug/m3,MAINT,"13.0834,80.2711",Stack,False,False,False,EXCEEDANCE
E03712,PL-01,S-02,4735.0,2025-01-04 20:45:00,191.53,207.76,149.39,ug/m3,FAULT,"13.0828,80.2707",Stack,False,False,False,EXCEEDANCE
E03713,PL-02,S-01,1855.1,2025-01-04 20:45:00,241.52,65.14,202.29,ug/m3,MAINT,"19.0758,72.8778",Stack,False,False,False,EXCEEDANCE
E03714,PL-03,S-01,3286.5,2025-01-04 20:45:00,124.18,205.32,105.91,ug/m3,OK,"12.9713,77.594",Stack,False,True,False,EXCEEDANCE
E03715,PL-03,S-02,2426.6,2025-01-04 20:45:00,90.8,112.2,56.5,ug/m3,FAULT,"12.9722,77.5956",Stack,False,False,False,OK
E03716,PL-03,S-03,2283.2,2025-01-04 20:45:00,56.93,84.46,267.0,ug/m3,FAULT,"12.9723,77.5946",Stack,False,False,False,OK
E03717,LOC-DEL-01,A-01,0.0,2025-01-04 20:45:00,0.4,23.9,139.4,ug/m3,OK,"28.6141,77.2081",Ambient,False,False,False,EXCEEDANCE
E03718,LOC-DEL-02,A-02,,2025-01-04 20:45:00,0.51,195.82999999999998,142.63,ug/m3,OK,"28.619,77.2158",Ambient,False,True,False,EXCEEDANCE
E03719,LOC-MUM-01,A-01,0.0,2025-01-04 20:45:00,61.08,147.16,95.69,ug/m3,OK,"19.0759,72.8778",Ambient,False,False,False,EXCEEDANCE
E03720,,,,,,,,ug/m3,GAP_FILLED,,Unknown,False,False,False,OK
E03721,PL-01,S-01,2677.7,2025-01-04 21:00:00,164.02,89.31,47.65,ug/m3,FAULT,"13.0836,80.2701",Stack,False,False,False,EXCEEDANCE
E03722,PL-01,S-02,4866.0,2025-01-04 21:00:00,174.59,201.33,136.43,ug/m3,MAINT,"13.0821,80.2706",Stack,False,False,False,EXCEEDANCE
E03723,PL-02,S-01,2191.3,2025-01-04 21:00:00,273.8,200.57,14.76,ug/m3,OK,"19.0767,72.8772",Stack,False,False,False,EXCEEDANCE
E03724,PL-03,S-01,1717.2,2025-01-04 21:00:00,125.45,201.91,155.09,ug/m3,OK,"12.9718,77.5936",Stack,False,False,False,EXCEEDANCE
E03725,PL-03,S-02,3727.5,2025-01-04 21:00:00,183.8,153.7,77.3,ug/m3,FAULT,"12.9715,77.5949",Stack,False,False,False,EXCEEDANCE
E03726,PL-03,S-03,4611.7,2025-01-04 21:00:00,51.49,194.06,134.73999999999998,ug/m3,FAULT,"12.9726,77.5946",Stack,False,False,True,OK
E03727,LOC-DEL-01,A-01,0.0,2025-01-04 21:00:00,124.7,76.1,101.6,ug/m3,MAINT,"28.6131,77.2088",Ambient,False,False,False,EXCEEDANCE
E03728,LOC-DEL-02,A-02,0.0,2025-01-04 21:00:00,142.63,115.96,115.96,ug/m3,OK,"28.6197,77.2148",Ambient,False,False,False,EXCEEDANCE
E03729,LOC-MUM-01,A-01,0.0,2025-01-04 21:00:00,139.61,125.39,113.63,ug/m3,FAULT,"19.0758,72.8787",Ambient,False,False,False,EXCEEDANCE
E03730,LOC-BLR-01,A-01,0.0,2025-01-04 21:00:00,157.3,169.9,123.0,ug/m3,FAULT,"12.9719,77.5948",Ambient,False,False,False,EXCEEDANCE
E03731,PL-01,S-01,4089.8,2025-01-04 21:15:00,121.47,189.12,193.82,ug/m3,MAINT,"13.0821,80.2707",Stack,False,False,False,OK
E03732,PL-01,S-02,4114.4,2025-01-04 21:15:00,145.0,62.86,184.8,ug/m3,FAULT,"13.0825,80.2708",Stack,False,False,False,OK
E03733,PL-02,S-01,2741.7,2025-01-04 21:15:00,150.95,108.38,83.05,ug/m3,MAINT,"19.0766,72.8771",Stack,False,False,False,EXCEEDANCE
E03734,PL-03,S-01,4183.4,2025-01-04 21:15:00,193.27,146.18,104.27,ug/m3,MAINT,"12.9714,77.5945",Stack,False,False,False,EXCEEDANCE
E03735,PL-03,S-02,1647.0,2025-01-04 21:15:00,111.1,40.7,31.3,ug/m3,OK,"12.9721,77.5959",Stack,False,False,False,OK
E03736,PL-03,S-03,3483.6,2025-01-04 21:15:00,210.0,275.7,177.13,ug/m3,MAINT,"12.9725,77.5956",Stack,False,False,False,EXCEEDANCE
E03737,LOC-DEL-01,A-01,,2025-01-04 21:15:00,273.8,0.9,190.4,ug/m3,MAINT,"28.6135,77.2087",Ambient,False,False,False,EXCEEDANCE
E03738,LOC-DEL-02,A-02,0.0,2025-01-04 21:15:00,0.51,138.59,23.13,ug/m3,MAINT,"28.6209,77.2159",Ambient,False,False,False,EXCEEDANCE
E03739,,,,,,,,ug/m3,GAP_FILLED,,Unknown,False,False,False,OK
E03740,LOC-BLR-01,A-01,,2025-01-04 21:15:00,182.5,161.3,138.7,ug/m3,MAINT,"12.9718,77.5941",Ambient,True,False,False,EXCEEDANCE
E03741,PL-01,S-01,1179.3,2025-01-04 21:30:00,99.8,106.57,45.88,ug/m3,OK,"13.0819,80.2702",Stack,False,False,False,OK
E03742,PL-01,S-02,2960.2,2025-01-04 21:30:00,187.35,260.2,174.24444444444447,ug/m3,MAINT,"13.0829,80.2718",Stack,False,False,True,EXCEEDANCE
E03743,,,,,,,,ug/m3,GAP_FILLED,,Unknown,False,False,False,OK
E03744,PL-03,S-01,4341.8,2025-01-04 21:30:00,145.55,113.82,129.45,ug/m3,MAINT,"12.9725,77.5939",Stack,False,False,False,OK
E03745,PL-03,S-02,1060.3,2025-01-04 21:30:00,273.8,65.7,2.4,ug/m3,OK,"12.9727,77.5945",Stack,False,False,False,EXCEEDANCE
E03746,PL-03,S-03,3493.9,2025-01-04 21:30:00,129.9,230.1633333333333,139.31,ug/m3,FAULT,"12.9724,77.5945",Stack,False,True,False,EXCEEDANCE
E03747,LOC-DEL-01,A-01,0.0,2025-01-04 21:30:00,123.9,182.6,66.8,ug/m3,MAINT,"28.6136,77.2086",Ambient,False,False,False,EXCEEDANCE
E03748,LOC-DEL-02,A-02,0.0,2025-01-04 21:30:00,65.45,154.44,117.07,ug/m3,FAULT,"28.6207,77.2149",Ambient,False,False,False,EXCEEDANCE
E03749,LOC-MUM-01,A-01,,2025-01-04 21:30:00,73.73,127.75,1.08,ug/m3,OK,"19.076,72.8776",Ambient,False,False,False,EXCEEDANCE
E03750,LOC-BLR-01,A-01,0.0,2025-01-04 21:30:00,14.8,140.8,99.6,ug/m3,FAULT,"12.9717,77.5948",Ambient,False,False,False,EXCEEDANCE
E03751,PL-01,S-01,3853.0,2025-01-04 21:45:00,165.49,87.16,110.2,ug/m3,OK,"13.0833,80.2706",Stack,False,False,False,EXCEEDANCE
E03752,PL-01,S-02,3887.7,2025-01-04 21:45:00,137.04,186.12,162.65,ug/m3,OK,"13.0835,80.2713",Stack,False,False,False,OK
E03753,,,,,,,,ug/m3,GAP_FILLED,,Unknown,False,False,False,OK
E03754,PL-03,S-01,1723.5,2025-01-04 21:45:00,2272.0,275.7,267.0,ug/m3,MAINT,"12.9721,77.5955",Stack,False,False,False,EXCEEDANCE
E03755,PL-03,S-02,4335.6,2025-01-04 21:45:00,273.8,275.7,267.0,ug/m3,FAULT,"12.9714,77.5951",Stack,False,False,False,EXCEEDANCE
E03756,PL-03,S-03,4171.9,2025-01-04 21:45:00,273.8,275.7,267.0,ug/m3,OK,"12.9719,77.5957",Stack,False,False,False,EXCEEDANCE
E03757,LOC-DEL-01,A-01,0.0,2025-01-04 21:45:00,273.8,167.5,152.3,ug/m3,MAINT,"28.6134,77.2088",Ambient,False,False,False,EXCEEDANCE
E03758,LOC-DEL-02,A-02,0.0,2025-01-04 21:45:00,155.76,50.71,162.83,ug/m3,MAINT,"28.6196,77.214",Ambient,False,False,False,EXCEEDANCE
E03759,LOC-MUM-01,A-01,0.0,2025-01-04 21:45:00,78.24,126.396,21.96,ug/m3,FAULT,"19.0756,72.8769",Ambient,False,True,False,EXCEEDANCE
E03760,LOC-BLR-01,A-01,0.0,2025-01-04 21:45:00,175.1,201.0,202.2,ug/m3,FAULT,"12.9711,77.5955",Ambient,False,False,False,EXCEEDANCE
E03761,,,,,,,,ug/m3,GAP_FILLED,,Unknown,False,False,False,OK
E03762,PL-01,S-02,3935.0,2025-01-04 22:00:00,163.06,161.63,141.33,ug/m3,FAULT,"13.0833,80.272",Stack,False,False,False,EXCEEDANCE
E03763,PL-02,S-01,3549.9,2025-01-04 22:00:00,119.33,212.19,180.95,ug/m3,OK,"19.0754,72.8786",Stack,False,False,False,EXCEEDANCE
E03764,PL-03,S-01,2401.1,2025-01-04 22:00:00,86.45,275.7,125.45,ug/m3,OK,"12.9709,77.5947",Stack,False,False,False,EXCEEDANCE
E03765,PL-03,S-02,4315.8,2025-01-04 22:00:00,100.8,93.2,139.4,ug/m3,OK,"12.9712,77.595",Stack,False,False,False,OK
E03766,PL-03,S-03,2210.0,2025-01-04 22:00:00,208.04000000000002,275.7,267.0,ug/m3,OK,"12.9727,77.5951",Stack,True,False,False,EXCEEDANCE
E03767,LOC-DEL-01,A-01,0.0,2025-01-04 22:00:00,150.5,216.0,374.3,ug/m3,FAULT,"28.6142,77.2092",Ambient,False,False,False,EXCEEDANCE
E03768,,,,,,,,ug/m3,GAP_FILLED,,Unknown,False,False,False,OK
E03769,LOC-MUM-01,A-01,,2025-01-04 22:00:00,0.59,166.96,96.76,ug/m3,MAINT,"19.0751,72.8785",Ambient,False,False,False,EXCEEDANCE
E03770,LOC-BLR-01,A-01,,2025-01-04 22:00:00,240.4,96.1,73.5125,ug/m3,OK,"12.9716,77.5946",Ambient,False,False,True,EXCEEDANCE
E03771,PL-01,S-01,3408.0,2025-01-04 22:15:00,163.33,1.47,138.82,ug/m3,FAULT,"13.0822,80.2705",Stack,False,False,False,EXCEEDANCE
E03772,PL-01,S-02,4092.1,2025-01-04 22:15:00,86.94,115.0,115.71,ug/m3,FAULT,"13.0822,80.2708",Stack,False,False,False,OK
E03773,PL-02,S-01,1138.1,2025-01-04 22:15:00,90.95,193.14,43.43,ug/m3,MAINT,"19.0755,72.877",Stack,False,False,False,OK
E03774,PL-03,S-01,3457.7,2025-01-04 22:15:00,120.73,54.91,206.55,ug/m3,MAINT,"12.9715,77.5946",Stack,False,False,False,OK
E03775,PL-03,S-02,4220.6,2025-01-04 22:15:00,273.8,275.7,2499.9,ug/m3,FAULT,"12.9723,77.5946",Stack,False,False,False,EXCEEDANCE
E03776,PL-03,S-03,1469.5,2025-01-04 22:15:00,142.28,140.0,174.75,ug/m3,OK,"12.9724,77.5951",Stack,False,False,False,OK
E03777,LOC-DEL-01,A-01,0.0,2025-01-04 22:15:00,273.8,275.7,267.0,ug/m3,OK,"28.6139,77.2085",Ambient,False,False,False,EXCEEDANCE
E03778,LOC-DEL-02,A-02,,2025-01-04 22:15:00,168.28,275.7,106.77,ug/m3,OK,"28.6193,77.2157",Ambient,False,False,False,EXCEEDANCE
E03779,LOC-MUM-01,A-01,,2025-01-04 22:15:00,112.16,114.9,164.22,ug/m3,MAINT,"19.0761,72.877",Ambient,False,False,False,EXCEEDANCE
E03780,LOC-BLR-01,A-01,,2025-01-04 22:15:00,140.5,117.6,83.9,ug/m3,OK,"12.9713,77.5945",Ambient,False,False,False,EXCEEDANCE
E03781,PL-01,S-01,4487.9,2025-01-04 22:30:00,124.805,66.96,130.88,ug/m3,FAULT,"13.0833,80.2699",Stack,True,False,False,OK
E03782,,,,,,,,ug/m3,GAP_FILLED,,Unknown,False,False,False,OK
E03783,PL-02,S-01,2731.8,2025-01-04 22:30:00,203.33,164.67,85.81,ug/m3,FAULT,"19.0757,72.8774",Stack,False,False,False,EXCEEDANCE
E03784,PL-03,S-01,2205.0,2025-01-04 22:30:00,134.09,12.91,116.09,ug/m3,OK,"12.9706,77.5945",Stack,False,False,False,OK
E03785,PL-03,S-02,1582.8,2025-01-04 22:30:00,63.9,174.4,151.2,ug/m3,MAINT,"12.9714,77.5944",Stack,False,False,False,OK
E03786,PL-03,S-03,1958.1,2025-01-04 22:30:00,118.91,210.2,84.36,ug/m3,OK,"12.9726,77.5953",Stack,False,False,False,EXCEEDANCE
E03787,LOC-DEL-01,A-01,,2025-01-04 22:30:00,273.8,275.7,267.0,ug/m3,FAULT,"28.6134,77.2096",Ambient,False,False,False,EXCEEDANCE
E03788,LOC-DEL-02,A-02,,2025-01-04 22:30:00,173.34375,93.84,129.39,ug/m3,FAULT,"28.619,77.2154",Ambient,True,False,False,EXCEEDANCE
E03789,LOC-MUM-01,A-01,0.0,2025-01-04 22:30:00,116.67,84.51,41.27,ug/m3,MAINT,"19.0769,72.8777",Ambient,False,False,False,EXCEEDANCE
E03790,LOC-BLR-01,A-01,0.0,2025-01-04 22:30:00,126.6,121.7,234.6,ug/m3,OK,"12.9707,77.5937",Ambient,False,False,False,EXCEEDANCE
E03791,PL-01,S-01,3052.6,2025-01-04 22:45:00,197.75,192.94,45.0,ug/m3,FAULT,"13.0823,80.2717",Stack,False,False,False,EXCEEDANCE
E03792,PL-01,S-02,4685.9,2025-01-04 22:45:00,149.59,69.59,267.0,ug/m3,FAULT,"13.0827,80.2719",Stack,False,False,False,OK
E03793,PL-02,S-01,1926.1,2025-01-04 22:45:00,142.38,183.33,42.67,ug/m3,FAULT,"19.0756,72.8785",Stack,False,False,False,OK
E03794,PL-03,S-01,1824.7,2025-01-04 22:45:00,273.8,91.09,12.91,ug/m3,FAULT,"12.9715,77.5956",Stack,False,False,False,EXCEEDANCE
E03795,,,,,,,,ug/m3,GAP_FILLED,,Unknown,False,False,False,OK
E03796,PL-03,S-03,4782.5,2025-01-04 22:45:00,64.16,2.48,210.59,ug/m3,MAINT,"12.9716,77.5948",Stack,False,False,False,OK
E03797,LOC-DEL-01,A-01,,2025-01-04 22:45:00,125.3,145.3,40.6,ug/m3,FAULT,"28.6135,77.2084",Ambient,False,False,False,EXCEEDANCE
E03798,LOC-DEL-02,A-02,,2025-01-04 22:45:00,151.01,107.37,163.84,ug/m3,MAINT,"28.6209,77.2152",Ambient,False,False,False,EXCEEDANCE
E03799,LOC-MUM-01,A-01,0.0,2025-01-04 22:45:00,41.96,120.98,159.31,ug/m3,OK,"19.0756,72.8778",Ambient,False,False,False,EXCEEDANCE
E03800,LOC-BLR-01,A-01,,2025-01-04 22:45:00,273.8,275.7,267.0,ug/m3,FAULT,"12.9714,77.5943",Ambient,False,False,False,EXCEEDANCE
E03801,PL-01,S-01,2937.9,2025-01-04 23:00:00,84.12,145.69,59.8,ug/m3,OK,"13.0824,80.2704",Stack,False,False,False,OK
