Record_ID,Plant_ID,Stack_ID,Flow_Rate_m3_hr,TS,PM2.5,SO2,NOx,Unit,Status,Lat_Lon
E04282,PL-01,S-02,3891.8,05-03-2026 11:00,15.0,-7.3,94.6,ug/m3,OK,"13.0824,80.2703"
E04283,PL-02,S-01,3952.8,05-03-2026 11:00,254.2,74.9,126.0,ug/m3,OK,"19.0755,72.8771"
E04284,PL-03,S-01,4527.9,05-03-2026 11:00,< 5.0,101.0,-4.8,ug/m3,MAINT,"12.9717,77.5952"
E04285,PL-03,S-02,4789.2,05-03-2026 05:30 UTC,66.0,157.9,160.1,ug/m3,MAINT,"12.9725,77.5946"
E04286,PL-03,S-03,3927.1,05-03-2026 11:00,174.5,69.2,132.4,ug/m3,OK,"12.9725,77.5958"
E04287,LOC-DEL-01,A-01,NULL,05-03-2026 11:00,131.9,26.1,9999.0,ug/m3,MAINT,"28.6149,77.2089"
E04289,LOC-MUM-01,A-01,NULL,05-03-2026 11:00,85.7,105.6,152.2,ug/m3,OK,"19.0751,72.8768"
E04290,LOC-BLR-01,A-01,NULL,04-03-2026 24:00,279.4,167.6,73.0,ug/m3,FAULT,"12.9719,77.5945"
E04291,PL-01,S-01,1951.6,05-03-2026 11:15,79.8,15.0,159.0,ug/m3,error,"13.0837,80.2714"
E04292,PL-01,S-02,1893.9,05-03-2026 11:15,84.8,<4.0,163.8,ug/m3,FAULT,"13.0834,80.2717"
E04294,PL-03,S-01,2533.5,05-03-2026 11:15,102.2,108.7,135.5,mg/Nm3,  MAINT ,"12.9715,77.5948"
E04295,PL-03,S-02,2300.2,05-03-2026 11:15,124.9,< 5.0,41.7,ug/m3, maint,"12.9727,77.595"
E04296,PL-03,S-03,4581.1,05-03-2026 11:15,175.9,156.3,177.8,ug/m3,OK,"12.9717,77.5954"
E04297,LOC-DEL-01,A-01,NULL,05-03-2026 11:15,128.0,117.3,134.5,ug/m3,FAULT,"28.613,77.2092"
E04298,LOC-DEL-02,A-02,0,05-03-2026 05:45 UTC,89.5,64.4,53.0,ug/m3,MAINT,"28.6203,77.214"
E04299,LOC-MUM-01,A-01,0.0,05-03-2026 11:15,182.3,55.5,124.2,mg/Nm3,  MAINT ,"19.0754,72.8779"
E04301,PL-01,S-01,2004.6,05-03-2026 11:30,171.8,159.5,214.4,ug/m3,FAULT,"13.0835,80.2708"
E04302,PL-01,S-02,3103.7,04-03-2026 24:30,143.7,105.0,164.0,ug/m3,down,"13.0838,80.2713"
E04303,PL-02,S-01,3064.5,05-03-2026 06:00 UTC,<2.0,92.0,200.6,ug/m3,OK,"19.075,72.877"
E04304,PL-03,S-01,4474.8,05-03-2026 11:30,200.6,128.3,59.2,µg/m³,MAINT,"12.972,77.5939"
E04305,PL-03,S-02,4730.0,05-03-2026 11:30,114.9,104.8,288.2,ug/m3,FAULT,"12.972,77.5957"
E04306,PL-03,S-03,4826.6,05-03-2026 11:30,239.3,61.7,122.4,ug/m3,FAULT,"12.9726,77.5953"
E04307,LOC-DEL-01,A-01,NULL,05-03-2026 11:30,<1.0,150.0,147.8,ug/m3,ok ,"28.614,77.2094"
E04308,LOC-DEL-02,A-02,0.0,05-03-2026 11:30,137.1,218.8,129.2,ug/m3,FAULT,"28.621,77.2156"
E04309,LOC-MUM-01,A-01,,05-03-2026 11:30,70.3,85.8,131.4,ug/m3,MAINT,"19.0767,72.8785"
E04310,LOC-BLR-01,A-01,0,05-03-2026 11:30,243.8,218.4,275.0,µg/m³,offline,"12.9723,77.5939"
E04312,PL-01,S-02,2040.2,05-03-2026 11:45,15.8,220.2,172.8,ug/m3, maint,"13.0824,80.2716"
E04313,PL-02,S-01,1299.2,04-03-2026 24:45,102.1,-6.1,6500.0,mg/Nm3,FAULT,"19.0768,72.8771"
E04314,PL-03,S-01,3152.8,04-03-2026 24:45,63.4,98.3,15.0,ug/m3,MAINT,"12.9726,77.5942"
E04315,PL-03,S-02,3489.9,05-03-2026 11:45,249.4,127.0,90.7,mg/Nm3,OK,"12.9716,77.5943"
E04316,PL-03,S-03,2519.0,04-03-2026 24:45,25.5,196.0,149.0,ug/m3,down,"12.971,77.5943"
E04317,LOC-DEL-01,A-01,NULL,05-03-2026 11:45,125.9,15.0,174.1,mg/Nm3, ok ,"28.613,77.2085"
E04318,LOC-DEL-02,A-02,0.0,05-03-2026 11:45,152.1,106.6,-8.5,ug/m3,down,"28.6202,77.216"
E04319,LOC-MUM-01,A-01,NULL,05-03-2026 11:45,163.8,106.2,-8.0,ug/m3,FAULT,"19.0759,72.8779"
E04320,LOC-BLR-01,A-01,0,05-03-2026 11:45,106.3,23.5,151.8,ug/m3,Error 404,"12.9712,77.5954"
E04321,PL-01,S-01,1790.2,05-03-2026 12:00,93.0,183.8,BDL,ug/m3,MAINT,"13.0833,80.2713"
E04323,PL-02,S-01,2583.8,05-03-2026 12:00,183.4,192.1,136.7,ug/m3,ok ,"19.0767,72.8785"
E04324,PL-03,S-01,4847.9,05-03-2026 12:00,186.1,220.2,244.0,mg/Nm3,OK,"12.9707,77.5945"
E04325,PL-03,S-02,1894.3,05-03-2026 12:00,90.4,-2.0,59.1,ug/m3,OK,"77.595,12.972"
E04326,PL-03,S-03,4579.6,05-03-2026 12:00,7777.0,60.3,63.3,ug/m3,FAULT,"12.9724,77.5939"
E04327,LOC-DEL-01,A-01,0.0,05-03-2026 12:00,128.3,139.9,195.3,ug/m3,MAINT,"28.6138,77.2089"
E04328,LOC-DEL-02,A-02,NULL,05-03-2026 12:00,221.3,202.7,-10.9,ug/m3,OK,"77.215,28.62"
E04330,LOC-BLR-01,A-01,0.0,05-03-2026 12:00,100.5,201.7,134.6,ug/m3,MAINT,"12.9714,77.5939"
E04331,PL-01,S-01,3258.0,05-03-2026 12:15,165.7,172.1,222.0,ug/m3, ok ,"13.0823,80.2699"
E04332,PL-01,S-02,4210.1,05-03-2026 12:15,85.7,37.2,47.7,ug/m3,MAINT,"13.0839,80.2722"
E04333,PL-02,S-01,1894.4,05-03-2026 12:15,87.9,176.1,155.6,ug/m3,OK,"19.0758,72.8771"
E04334,PL-03,S-01,3397.2,05-03-2026 12:15,112.3,179.1,-11.8,ug/m3,OK,"12.9709,77.5943"
E04335,PL-03,S-02,4840.9,05-03-2026 12:15,122.8,7777.0,169.7,ug/m3,MAINT,"12.9714,77.595"
E04336,PL-03,S-03,2862.4,05-03-2026 12:15,-9.6,131.7,123.2,ug/m3,OK,"12.9711,77.5957"
E04337,LOC-DEL-01,A-01,,05-03-2026 12:15,251.4,65.4,283.2,ug/m3,FAULT,"28.6147,77.2096"
E04338,LOC-DEL-02,A-02,0,05-03-2026 12:15,104.1,102.1,102.8,ug/m3,DOWN  ,"28.6206,77.2154"
E04339,LOC-MUM-01,A-01,0,05-03-2026 12:15,149.6,7777.0,212.6,mg/Nm3,MAINT,"19.0756,72.8777"
E04340,LOC-BLR-01,A-01,,05-03-2026 12:15,71.0,139.7,171.3,ug/m3,OK,"12.9711,77.5955"
E04341,PL-01,S-01,3420.5,05-03-2026 12:30,109.6,15.0,125.2,ug/m3,ok ,"13.0827,80.271"
E04342,PL-01,S-02,1534.5,05-03-2026 12:30,242.1,-14.7,107.0,ug/m3,FAULT,"13.0836,80.2712"
E04343,PL-02,S-01,3174.1,05-03-2026 12:30,75.8,6500.0,155.3,mg/Nm3,MAINT,"19.0765,72.8771"
E04344,PL-03,S-01,3044.9,05-03-2026 12:30,101.5,169.3,171.8,ug/m3,OFFLINE,"12.9715,77.5954"
E04345,PL-03,S-02,3683.1,05-03-2026 12:30,68.9,113.1,86.8,mg/Nm3,FAULT,"12.9729,77.5957"
E04346,PL-03,S-03,2971.0,04-03-2026 24:30,143.4,73.9,26.6,ug/m3, fault ,"12.9711,77.5958"
E04347,LOC-DEL-01,A-01,NULL,05-03-2026 12:30,178.0,84.6,58.9,µg/m³,Error 404,"28.613,77.2099"
E04348,LOC-DEL-02,A-02,,05-03-2026 12:30,8500.0,96.6,99.3,ug/m3,FAULT,"28.6201,77.2149"
E04349,LOC-MUM-01,A-01,,05-03-2026 12:30,113.7,171.2,165.5,ug/m3,OK,"19.0751,72.8787"
E04350,LOC-BLR-01,A-01,NULL,05-03-2026 07:00 UTC,240.6,102.4,126.0,ug/m3,FAULT,"12.9716,77.5949"
E04351,PL-01,S-01,2228.0,05-03-2026 12:45,77.7,134.3,161.4,ug/m3,DOWN  ,"13.0817,80.2716"
E04352,PL-01,S-02,1056.9,05-03-2026 12:45,-2.5,-2.5,37.2,ug/m3,MAINT,"13.0823,80.2708"
E04353,PL-02,S-01,4977.7,05-03-2026 12:45,99.6,120.2,69.0,ug/m3,OK,"19.0769,72.878"
E04354,PL-03,S-01,3489.1,05-03-2026 12:45,<5.0,117.6,105.6,ug/m3,FAULT,"12.9717,77.5943"
E04355,PL-03,S-02,3072.4,05-03-2026 12:45,BDL,19.3,15.0,ug/m3,error,"12.9712,77.5955"
E04356,PL-03,S-03,2810.7,05-03-2026 12:45,215.3,150.0,139.3,ug/m3,MAINT,"12.9722,77.5942"
E04357,LOC-DEL-01,A-01,NULL,05-03-2026 12:45,286.4,-12.4,106.3,µg/m³,Error 404,"28.6147,77.2099"
E04358,LOC-DEL-02,A-02,0.0,05-03-2026 12:45,58.2,< 2.0,100.3,ug/m3,MAINT,"28.6197,77.2141"
E04359,LOC-MUM-01,A-01,0.0,05-03-2026 12:45,221.9,-8.6,53.4,ug/m3,FAULT,"19.075,72.8769"
E04360,LOC-BLR-01,A-01,0.0,05-03-2026 12:45,139.5,109.3,52.3,ug/m3,MAINT,"12.9725,77.5949"
E04361,PL-01,S-01,2383.6,05-03-2026 13:00,69.1,138.8,41.5,ug/m3, fault ,"13.0821,80.2701"
E04362,PL-01,S-02,4284.4,05-03-2026 13:00,197.0,71.8,112.4,ug/m3,MAINT,"13.0826,80.2716"
E04363,PL-02,S-01,3744.7,05-03-2026 13:00,46.4,190.4,56.0,ug/m3,FAULT,"19.0769,72.8777"
E04364,PL-03,S-01,1494.2,05-03-2026 13:00,215.5,15.2,108.6,ug/m3,OK,"12.972,77.594"
E04365,PL-03,S-02,3038.6,05-03-2026 13:00,148.7,130.1,BDL,ug/m3,  OK  ,"12.9717,77.5951"
E04366,PL-03,S-03,2431.6,05-03-2026 13:00,144.0,121.6,102.0,µg/m³,FAULT,"12.9716,77.5954"
E04367,LOC-DEL-01,A-01,NULL,05-03-2026 13:00,172.0,53.2,119.2,ug/m3,MAINT,"28.614,77.2083"
E04368,LOC-DEL-02,A-02,0,05-03-2026 13:00,15.0,49.9,7777.0,ug/m3,FAULT,"28.6193,77.2151"
E04369,LOC-MUM-01,A-01,NULL,05-03-2026 13:00,175.2,<2.0,45.1,ug/m3,OK,"19.075,72.8769"
E04370,LOC-BLR-01,A-01,0,04-03-2026 24:00,195.0,126.2,25.7,ug/m3,OK,"12.9709,77.5944"
E04371,PL-01,S-01,3906.6,05-03-2026 13:15,176.3,85.8,119.5,ug/m3,FAULT,13.0827;80.2707
E04372,PL-01,S-02,3636.1,05-03-2026 13:15,76.4,84.9,95.7,ug/m3,FAULT,"13.0837,80.2718"
E04373,PL-02,S-01,1645.6,05-03-2026 13:15,130.3,53.7,71.5,ug/m3,OK,"19.0756,72.8786"
E04374,PL-03,S-01,2941.2,05-03-2026 13:15,109.0,54.1,144.8,ug/m3,FAULT,"12.9724,77.595"
E04375,PL-03,S-02,4710.0,05-03-2026 13:15,95.0,65.7,136.8,ug/m3,FAULT,"12.9721,77.5942"
E04376,PL-03,S-03,1130.6,05-03-2026 13:15,98.1,108.7,118.5,ug/m3, ok ,"12.9727,77.5942"
E04377,LOC-DEL-01,A-01,NULL,05-03-2026 13:15,132.1,< 2.0,120.1,ug/m3,OK,"28.6139,77.2089"
E04378,LOC-DEL-02,A-02,,05-03-2026 13:15,79.1,129.3,15.0,ug/m3,MAINT,"28.6203,77.2148"
E04379,LOC-MUM-01,A-01,0,05-03-2026 13:15,157.7,139.7,86.2,ug/m3,MAINT,"19.0759,72.8784"
E04381,PL-01,S-01,4068.0,05-03-2026 13:30,103.8,189.3,117.1,ug/m3, ok ,"13.0825,80.2713"
E04382,PL-01,S-02,3035.5,05-03-2026 13:30,30.8,149.2,133.1,ug/m3, maint,"13.0828,80.2714"
E04383,PL-02,S-01,4443.7,05-03-2026 08:00 UTC,143.1,155.8,64.2,ug/m3,FAULT,"19.0755,72.8782"
E04384,PL-03,S-01,2841.0,05-03-2026 13:30,128.1,157.9,197.1,ug/m3,OK,"12.9716,77.5945"
E04385,PL-03,S-02,2330.8,05-03-2026 13:30,137.1,204.4,15.0,ug/m3,DOWN  ,"12.9728,77.5951"
E04386,PL-03,S-03,3328.1,05-03-2026 08:00 UTC,BDL,110.6,190.3,ug/m3,OK,"12.9721,77.5944"
E04387,LOC-DEL-01,A-01,0.0,05-03-2026 13:30,192.5,157.8,40.3,ug/m3,FAULT,"28.6133,77.2089"
E04388,LOC-DEL-02,A-02,0,05-03-2026 13:30,135.2,120.1,85.3,ug/m3,MAINT,"28.6207,77.2145"
E04389,LOC-MUM-01,A-01,NULL,05-03-2026 08:00 UTC,108.8,66.6,< 2.0,ug/m3,MAINT,"19.0759,72.8768"
E04390,LOC-BLR-01,A-01,,05-03-2026 13:30,131.1,92.7,15.0,ug/m3,FAULT,"12.9722,77.5946"
E04391,PL-01,S-01,1083.1,05-03-2026 13:45,64.1,114.4,122.6,ug/m3,FAULT,"13.0835,80.2715"
E04392,PL-01,S-02,2915.1,05-03-2026 13:45,189.4,154.5,-10.0,ug/m3,MAINT,"13.0823,80.2707"
E04393,PL-02,S-01,1476.2,05-03-2026 13:45,109.7,169.8,185.1,ug/m3,DOWN  ,"19.0756,72.8787"
E04394,PL-03,S-01,4406.6,05-03-2026 13:45,147.0,69.8,111.4,ug/m3,offline,"12.9707,77.5941"
E04395,PL-03,S-02,2193.2,05-03-2026 13:45,157.4,153.2,15.0,ug/m3,OK,"12.973,77.5947"
E04396,PL-03,S-03,3132.2,05-03-2026 13:45,15.0,232.3,166.4,µg/m³,FAULT,"12.9715,77.5955"
E04397,LOC-DEL-01,A-01,0,05-03-2026 13:45,232.8,97.5,15.0,ug/m3,error,"28.6134,77.2099"
E04398,LOC-DEL-02,A-02,0.0,05-03-2026 13:45,125.1,182.6,277.7,µg/m³,MAINT,"28.6197,77.2141"
E04399,LOC-MUM-01,A-01,NULL,05-03-2026 13:45,< 1.0,55.6,19.9,mg/Nm3,MAINT,"19.0753,72.8776"
E04400,LOC-BLR-01,A-01,0.0,04-03-2026 24:45,179.6,209.5,223.6,mg/Nm3,MAINT,"12.9707,77.5947"
E04401,PL-01,S-01,1296.0,05-03-2026 14:00,135.4,89.0,51.4,ug/m3, maint,"13.0829,80.2705"
E04402,PL-01,S-02,4766.7,05-03-2026 14:00,67.9,121.7,102.0,ug/m3,down,"13.0823,80.2711"
E04403,PL-02,S-01,4072.8,05-03-2026 14:00,-5.1,67.4,150.2,ug/m3,MAINT,"19.0753,72.8787"
E04404,PL-03,S-01,3245.7,04-03-2026 24:00,142.8,BDL,98.7,ug/m3,OK,"12.9721,77.5949"
E04406,PL-03,S-03,3716.6,05-03-2026 14:00,255.9,< 5.0,128.8,µg/m³,OK,"12.9717,77.5956"
E04407,LOC-DEL-01,A-01,,05-03-2026 14:00,169.8,110.2,115.0,ug/m3,OK,"28.614,77.2096"
E04408,LOC-DEL-02,A-02,NULL,05-03-2026 14:00,116.5,206.6,77.1,ug/m3,MAINT,"28.6192,77.2152"
E04409,LOC-MUM-01,A-01,0.0,05-03-2026 14:00,243.1,123.9,161.6,ug/m3,MAINT,"19.0759,72.8772"
E04410,LOC-BLR-01,A-01,,05-03-2026 14:00,126.3,15.0,22.0,ug/m3,OK,"12.971,77.5945"
E04411,PL-01,S-01,4401.9,05-03-2026 14:15,-6.8,135.5,BDL,ug/m3,MAINT,"13.0821,80.271"
E04412,PL-01,S-02,4706.2,05-03-2026 14:15,210.1,83.3,136.5,ug/m3,MAINT,"13.0824,80.2704"
E04413,PL-02,S-01,2013.7,05-03-2026 14:15,150.8,67.7,15.0,ug/m3,MAINT,"19.0754,72.8787"
E04414,PL-03,S-01,3995.5,05-03-2026 14:15,131.2,122.4,71.2,ug/m3,OK,"12.9723,77.5946"
E04415,PL-03,S-02,2104.2,05-03-2026 14:15,113.1,78.0,149.7,µg/m³,OK,"12.9712,77.594"
E04416,PL-03,S-03,2798.2,05-03-2026 14:15,15.0,188.4,40.5,ug/m3,MAINT,"12.9712,77.5952"
E04417,LOC-DEL-01,A-01,0.0,05-03-2026 14:15,81.2,66.5,54.9,mg/Nm3,OK,"28.6144,77.2085"
E04418,LOC-DEL-02,A-02,,05-03-2026 14:15,157.6,40.9,92.2,ug/m3,maintenance,"28.6208,77.2154"
E04419,LOC-MUM-01,A-01,0,05-03-2026 14:15,96.2,92.8,182.7,ug/m3,down,"19.0766,72.8782"
E04420,LOC-BLR-01,A-01,0.0,04-03-2026 24:15,88.8,80.7,180.7,ug/m3,  OK  ,"12.9724,77.5937"
E04421,PL-01,S-01,3175.2,05-03-2026 14:30,176.9,106.1,51.9,ug/m3, ok ,"13.0832,80.2699"
E04422,PL-01,S-02,3662.4,05-03-2026 14:30,19.3,203.7,145.0,ug/m3, maint,"13.0822,80.2713"
E04423,PL-02,S-01,1268.7,05-03-2026 14:30,36.5,15.0,80.2,ug/m3,OK,"19.0763,72.8785"
E04424,PL-03,S-01,2806.7,05-03-2026 14:30,21.4,-3.7,-8.4,ug/m3,OK,"12.9721,77.5939"
E04425,PL-03,S-02,1388.9,05-03-2026 14:30,130.7,-6.3,192.8,mg/Nm3,OFFLINE,"12.9718,77.5959"
E04426,PL-03,S-03,1157.3,05-03-2026 14:30,102.3,126.5,-10.9,ug/m3,OK,"12.9725,77.5944"
E04427,LOC-DEL-01,A-01,0,05-03-2026 14:30,107.2,<2.0,194.3,ug/m3,MAINT,"28.6129,77.2089"
E04428,LOC-DEL-02,A-02,,05-03-2026 14:30,168.8,107.8,83.5,mg/Nm3,MAINT,"28.6199,77.2156"
E04429,LOC-MUM-01,A-01,0.0,05-03-2026 14:30,90.2,31.2,201.5,ug/m3,  OK  ,"19.0763,72.8767"
E04430,LOC-BLR-01,A-01,,05-03-2026 14:30,7777.0,209.2,144.3,ug/m3,ok ,"12.9713,77.5954"
E04431,PL-01,S-01,2094.8,05-03-2026 14:45,203.7,72.2,15.0,ug/m3,error,"13.0831,80.2702"
E04432,PL-01,S-02,2311.1,05-03-2026 14:45,111.1,189.0,100.2,µg/m³,OK,"13.0827,80.2702"
E04433,PL-02,S-01,1630.4,05-03-2026 14:45,133.3,194.0,126.9,ug/m3,FAULT,"19.0752,72.8777"
E04434,PL-03,S-01,1769.1,05-03-2026 14:45,137.7,43.6,-10.1,ug/m3,error,"12.9714,77.5942"
E04435,PL-03,S-02,3367.4,05-03-2026 14:45,135.7,73.1,8500.0,µg/m³,OK,"12.9712,77.5957"
E04436,PL-03,S-03,1327.7,05-03-2026 14:45,BDL,105.1,144.0,µg/m³,OK,"12.971,77.5953"
E04437,LOC-DEL-01,A-01,NULL,05-03-2026 14:45,85.6,162.2,37.1,ug/m3,OK,"28.6137,77.2088"
E04438,LOC-DEL-02,A-02,0.0,05-03-2026 14:45,148.4,117.1,110.1,mg/Nm3,FAULT,"28.6202,77.2154"
E04439,LOC-MUM-01,A-01,,05-03-2026 09:15 UTC,96.6,24.7,184.7,mg/Nm3,OK,"19.0756,72.8779"
E04440,LOC-BLR-01,A-01,0,05-03-2026 14:45,110.8,251.8,70.5,ug/m3,ok ,"12.9726,77.5943"
E04441,PL-01,S-01,2052.7,05-03-2026 15:00,159.4,99.3,160.0,ug/m3,OK,"13.0826,80.2703"
E04442,PL-01,S-02,3088.9,05-03-2026 15:00,< 2.0,195.0,153.7,ug/m3,DOWN  ,"13.0824,80.2708"
E04443,PL-02,S-01,3528.7,05-03-2026 15:00,134.6,194.1,143.8,ug/m3,OK,"19.0767,72.8776"
E04444,PL-03,S-01,4965.0,05-03-2026 15:00,30.7,134.7,86.2,µg/m³,FAULT,"12.9711,77.5949"
E04445,PL-03,S-02,1409.8,05-03-2026 15:00,92.7,146.7,141.9,ug/m3,down,"12.9716,77.5948"
E04446,PL-03,S-03,2605.9,05-03-2026 15:00,72.4,167.1,79.7,ug/m3,MAINT,"12.9723,77.5947"
E04447,LOC-DEL-01,A-01,,05-03-2026 15:00,88.6,141.6,161.0,ug/m3,FAULT,"28.6135,77.208"
E04448,LOC-DEL-02,A-02,0,05-03-2026 15:00,<1.0,53.5,261.7,ug/m3,Error 404,"28.6195,77.2156"
E04449,LOC-MUM-01,A-01,0,05-03-2026 15:00,192.9,141.7,75.0,ug/m3,MAINT,"19.0758,72.8776"
E04450,LOC-BLR-01,A-01,,05-03-2026 15:00,132.2,190.2,147.5,ug/m3,FAULT,"12.9718,77.594"
E04451,PL-01,S-01,3124.0,05-03-2026 15:15,196.2,209.8,110.8,ug/m3,OK,"13.0836,80.271"
E04452,PL-01,S-02,3223.1,05-03-2026 15:15,39.0,140.6,217.5,ug/m3,MAINT,"13.0829,80.2704"
E04453,PL-02,S-01,3938.4,05-03-2026 15:15,199.9,112.6,110.5,mg/Nm3, maint,"19.0753,72.8779"
E04454,PL-03,S-01,3889.7,05-03-2026 15:15,128.9,77.6,120.5,ug/m3, maint,"12.9715,77.5946"
E04455,PL-03,S-02,1598.2,05-03-2026 15:15,73.8,56.0,90.0,ug/m3,MAINT,"12.9723,77.5943"
E04457,LOC-DEL-01,A-01,NULL,05-03-2026 15:15,173.7,229.4,-8.3,ug/m3,OK,"28.613,77.2088"
E04458,LOC-DEL-02,A-02,0.0,05-03-2026 15:15,47.5,40.9,153.2,ug/m3,OK,"28.6207,77.2149"
E04459,LOC-MUM-01,A-01,0.0,05-03-2026 15:15,64.4,206.4,76.5,ug/m3,OK,"19.0754,72.8783"
E04460,LOC-BLR-01,A-01,NULL,05-03-2026 15:15,143.9,167.8,133.7,ug/m3, maint,"12.9709,77.5939"
E04461,PL-01,S-01,4081.0,05-03-2026 15:30,133.3,143.3,29.4,ug/m3,OK,"13.0819,80.2714"
E04462,PL-01,S-02,2806.5,05-03-2026 10:00 UTC,150.8,96.5,148.0,ug/m3,MAINT,"13.0824,80.272"
E04463,PL-02,S-01,4341.3,05-03-2026 15:30,129.5,172.9,151.7,ug/m3,MAINT,"19.0758,72.8773"
E04464,PL-03,S-01,2398.4,05-03-2026 10:00 UTC,96.7,-14.6,20.2,ug/m3,OK,"12.9725,77.594"
E04466,PL-03,S-03,3023.8,05-03-2026 15:30,245.1,85.5,124.0,mg/Nm3,FAULT,"12.9727,77.5944"
E04467,LOC-DEL-01,A-01,,05-03-2026 15:30,132.0,118.6,64.4,ug/m3,down,"28.6139,77.2091"
E04469,LOC-MUM-01,A-01,,05-03-2026 15:30,129.1,74.6,39.9,µg/m³,FAULT,"19.0751,72.8777"
E04470,LOC-BLR-01,A-01,,05-03-2026 15:30,193.5,89.8,196.9,ug/m3,MAINT,"12.9724,77.5938"
E04471,PL-01,S-01,4073.1,05-03-2026 15:45,BDL,127.9,69.5,ug/m3,OK,"13.0828,80.2716"
E04472,PL-01,S-02,1319.8,05-03-2026 15:45,116.3,183.3,146.8,mg/Nm3,MAINT,"13.0826,80.2715"
E04474,PL-03,S-01,1194.8,05-03-2026 15:45,118.2,146.4,80.1,mg/Nm3,error,"12.9708,77.5945"
E04475,PL-03,S-02,3343.9,05-03-2026 15:45,179.2,212.8,179.7,ug/m3,MAINT,"12.9714,77.5946"
E04476,PL-03,S-03,4605.8,05-03-2026 15:45,45.0,163.2,90.9,ug/m3,OK,"12.9717,77.5939"
E04477,LOC-DEL-01,A-01,,05-03-2026 15:45,146.8,274.6,221.0,ug/m3, ok ,"28.6138,77.2097"
E04478,LOC-DEL-02,A-02,0.0,05-03-2026 15:45,236.5,164.8,192.3,ug/m3,FAULT,"28.6195,77.2157"
E04479,LOC-MUM-01,A-01,,05-03-2026 15:45,180.5,110.7,115.3,ug/m3,MAINT,"19.0756,72.8783"
E04480,LOC-BLR-01,A-01,0,05-03-2026 15:45,80.6,152.3,114.0,mg/Nm3,MAINT,"12.9718,77.5956"
E04481,PL-01,S-01,2117.9,05-03-2026 16:00,158.8,42.9,15.0,ug/m3,ok ,"13.0834,80.2703"
E04482,PL-01,S-02,4583.7,05-03-2026 16:00,160.0,175.6,8500.0,ug/m3,OK,"13.0829,80.2713"
E04483,PL-02,S-01,3301.3,05-03-2026 16:00,141.3,175.1,225.0,ug/m3,OK,"19.0759,72.8784"
E04485,PL-03,S-02,1815.2,05-03-2026 16:00,110.5,63.3,132.1,ug/m3,FAULT,"12.9728,77.5948"
E04486,PL-03,S-03,2063.0,05-03-2026 16:00,152.5,69.9,183.5,ug/m3,maintenance,"12.9724,77.5947"
E04487,LOC-DEL-01,A-01,NULL,05-03-2026 16:00,101.1,163.9,147.2,ug/m3,OK,"28.614,77.2097"
E04488,LOC-DEL-02,A-02,NULL,05-03-2026 16:00,74.1,176.4,166.3,ug/m3, maint,"28.6196,77.2148"
E04489,LOC-MUM-01,A-01,0,05-03-2026 16:00,9999.0,136.1,55.2,ug/m3,FAULT,"19.0765,72.8772"
E04491,PL-01,S-01,2433.7,05-03-2026 16:15,124.0,105.0,73.3,ug/m3,down,"13.0832,80.2713"
E04492,PL-01,S-02,2441.1,05-03-2026 16:15,152.0,93.1,162.0,ug/m3,OK,"13.0831,80.2721"
E04493,PL-02,S-01,4392.7,05-03-2026 16:15,7777.0,73.4,59.1,ug/m3,MAINT,"19.0764,72.8772"
E04494,PL-03,S-01,4254.1,05-03-2026 16:15,104.2,140.8,88.8,ug/m3, fault ,"12.9719,77.5938"
E04495,PL-03,S-02,4265.4,05-03-2026 16:15,8500.0,199.7,122.4,mg/Nm3,OK,"12.9725,77.5942"
E04497,LOC-DEL-01,A-01,0.0,05-03-2026 16:15,101.5,131.0,186.3,µg/m³,ok ,"28.6134,77.209"
E04498,LOC-DEL-02,A-02,NULL,05-03-2026 16:15,-3.7,194.0,15.0,ug/m3,FAULT,"28.6203,77.2157"
E04499,LOC-MUM-01,A-01,0,05-03-2026 16:15,147.9,99.9,107.4,ug/m3,FAULT,"19.0751,72.8774"
E04500,LOC-BLR-01,A-01,NULL,05-03-2026 16:15,130.4,126.6,97.6,ug/m3,FAULT,"12.9719,77.5937"
E04501,PL-01,S-01,3875.4,05-03-2026 16:30,164.3,147.4,131.9,ug/m3,  OK  ,"13.083,80.2709"
E04502,PL-01,S-02,1222.2,05-03-2026 16:30,191.6,6500.0,141.9,ug/m3,OK,"13.0829,80.2711"
E04503,PL-02,S-01,1073.1,04-03-2026 24:30,122.0,34.5,<5.0,ug/m3,OK,"19.0757,72.8787"
E04504,PL-03,S-01,2460.9,05-03-2026 16:30,69.2,BDL,<5.0,ug/m3,down,"12.9714,77.5937"
E04505,PL-03,S-02,3260.9,04-03-2026 24:30,<5.0,144.6,244.8,ug/m3,OK,"12.9725,77.5951"
E04506,PL-03,S-03,2649.7,05-03-2026 16:30,65.8,<5.0,102.6,ug/m3,FAULT,"12.9724,77.5956"
E04507,LOC-DEL-01,A-01,,05-03-2026 16:30,126.4,135.1,147.0,ug/m3, Ok,"28.6131,77.208"
E04508,LOC-DEL-02,A-02,0.0,05-03-2026 16:30,58.7,91.9,< 2.0,mg/Nm3,  OK  ,"28.6191,77.2157"
E04509,LOC-MUM-01,A-01,NULL,05-03-2026 16:30,21.6,115.0,121.4,mg/Nm3,FAULT,"19.0767,72.8773"
E04510,LOC-BLR-01,A-01,0,05-03-2026 16:30,219.9,135.3,192.6,ug/m3,OK,"12.9706,77.5947"
